market_type,market_label,security_code,security_name,peer_groups,decision_sources,watch_selection_routes,watch_reasons,calibrated_standard_implications,decided_at_utc,source_decision_files
A_SHARE,A股,603027,千禾味业,食品饮料-食品-调味品,analyst_company_by_company_review,boundary_judged_watch,Watch. 千禾味业: 千禾味业在零添加、高品质酿造酱油和食醋中有差异化品牌心智，能与海天形成细分竞争；但规模仍小，边界关注。 triage 61.36; moat 68.25; technology 43.25; market 67.75; quality 70.38; governance 68.00.,Boundary retain differentiated premium condiment brands when consumer positioning is distinct rather than a weaker copy.,2026-05-15T11:13:26+00:00,data/processed/a_share_condiments_peer_group_decisions.csv
A_SHARE,A股,300908,仲景食品,食品饮料-食品-调味品,analyst_company_by_company_review,boundary_judged_watch,Watch. 仲景食品: 仲景食品有香菇酱、调味油、香辛调味配料等细分品类，原料产地、配方和品牌有局部优势；但品类规模和全国性渠道弱于海天/天味。 triage 60.05; moat 64.50; technology 45.50; market 54.25; quality 78.75; governance 69.50.,"Boundary retain niche condiment brands when origin, recipe, and category reputation create differentiated demand.",2026-05-15T11:13:26+00:00,data/processed/a_share_condiments_peer_group_decisions.csv
A_SHARE,A股,600305,恒顺醋业,食品饮料-食品-调味品,analyst_company_by_company_review,boundary_judged_watch,Watch. 恒顺醋业: 恒顺醋业是食醋中华老字号和品类代表，品牌历史真实；但食醋品类增长和公司执行弱于头部调味品平台，因此边界观察。 triage 59.99; moat 66.38; technology 49.75; market 58.75; quality 67.75; governance 67.62.,Boundary retain old-line condiment brands when category identity is scarce but execution and category growth are weaker.,2026-05-15T11:13:26+00:00,data/processed/a_share_condiments_peer_group_decisions.csv
A_SHARE,A股,603170,宝立食品,食品饮料-食品-调味品,analyst_company_by_company_review,boundary_judged_watch,Watch. 宝立食品: 宝立食品提供复合调味料、饮品甜点配料、烘焙和轻烹解决方案，餐饮客户定制和研发响应构成B端粘性；但客户/渠道仍需深度验证。 triage 59.93; moat 65.88; technology 39.38; market 68.00; quality 72.88; governance 66.88.,"Boundary retain B2B food-solution companies when R&D, customer co-development, and menu workflow create stickiness.",2026-05-15T11:13:26+00:00,data/processed/a_share_condiments_peer_group_decisions.csv
A_SHARE,A股,301161,唯万密封,机械设备-专用设备-工程机械,analyst_company_by_company_review,boundary_judged_watch,Retained after boundary review. 唯万密封: hydraulic and pneumatic sealing-system specialist validated by leading engineering machinery and coal-machinery customers. triage 64.23; moat 58.00; technology 79.00; market 54.05; quality 66.40; governance 71.10.,"Boundary-retain differentiated component, industrial vehicle, logistics automation, or niche equipment companies with customer qualification or category leadership.",2026-06-09T15:04:31+00:00,data/processed/a_share_construction_machinery_peer_group_decisions.csv
A_SHARE,A股,003021,兆威机电,机械设备-专用设备-工程机械,analyst_company_by_company_review,boundary_judged_watch,"Retained after boundary review. 兆威机电: micro-drive and micro gear transmission solution provider with national awards and single-champion product evidence, broader than this peer label. triage 63.14; moat 56.50; technology 75.00; market 60.65; quality 68.30; governance 71.70.","Boundary-retain differentiated component, industrial vehicle, logistics automation, or niche equipment companies with customer qualification or category leadership.",2026-06-09T15:04:31+00:00,data/processed/a_share_construction_machinery_peer_group_decisions.csv
A_SHARE,A股,000680,山推股份,机械设备-专用设备-工程机械,analyst_company_by_company_review,boundary_judged_watch,"Retained after boundary review. 山推股份: bulldozer and road-machinery leader tied to Shandong Heavy Industry ecosystem, retained as a focused heavy-equipment niche. triage 62.76; moat 63.00; technology 63.50; market 72.25; quality 50.40; governance 67.50.","Boundary-retain differentiated component, industrial vehicle, logistics automation, or niche equipment companies with customer qualification or category leadership.",2026-06-09T15:04:31+00:00,data/processed/a_share_construction_machinery_peer_group_decisions.csv
A_SHARE,A股,603611,诺力股份,机械设备-专用设备-工程机械,analyst_company_by_company_review,boundary_judged_watch,"Retained after boundary review. 诺力股份: material-handling equipment and logistics automation platform with forklift/MHE base plus ASRS, conveyor, and AGV system integration. triage 61.81; moat 59.00; technology 67.00; market 68.85; quality 49.00; governance 67.20.","Boundary-retain differentiated component, industrial vehicle, logistics automation, or niche equipment companies with customer qualification or category leadership.",2026-06-09T15:04:31+00:00,data/processed/a_share_construction_machinery_peer_group_decisions.csv
A_SHARE,A股,600031,三一重工,机械设备-专用设备-工程机械,analyst_company_by_company_review,direct_watch,"Retained. 三一重工: global construction-machinery leader with concrete machinery, excavators, cranes, overseas service network, manufacturing scale, and brand strength. triage 60.50; moat 54.50; technology 61.00; market 74.85; quality 60.10; governance 68.00.","Directly retain global construction-machinery leaders with scale, product breadth, overseas channel, manufacturing process, and service-network advantages.",2026-06-09T15:04:31+00:00,data/processed/a_share_construction_machinery_peer_group_decisions.csv
A_SHARE,A股,002097,山河智能,机械设备-专用设备-工程机械,analyst_company_by_company_review,boundary_judged_watch,"Retained after boundary review. 山河智能: differentiated engineering-equipment company with excavation, aerial work, underground engineering, and founder-led technical heritage. triage 60.31; moat 59.50; technology 66.50; market 66.05; quality 54.90; governance 66.60.","Boundary-retain differentiated component, industrial vehicle, logistics automation, or niche equipment companies with customer qualification or category leadership.",2026-06-09T15:04:31+00:00,data/processed/a_share_construction_machinery_peer_group_decisions.csv
A_SHARE,A股,000425,徐工机械,机械设备-专用设备-工程机械,analyst_company_by_company_review,direct_watch,"Retained. 徐工机械: China construction-machinery leader and global top-tier platform with broad product lines, scale, and export competitiveness. triage 58.77; moat 55.00; technology 58.00; market 75.65; quality 52.00; governance 66.80.","Directly retain global construction-machinery leaders with scale, product breadth, overseas channel, manufacturing process, and service-network advantages.",2026-06-09T15:04:31+00:00,data/processed/a_share_construction_machinery_peer_group_decisions.csv
A_SHARE,A股,000157,中联重科,机械设备-专用设备-工程机械,analyst_company_by_company_review,direct_watch,"Retained. 中联重科: global engineering-machinery platform with cranes, concrete machinery, aerial work, agriculture/mining equipment, and strong R&D infrastructure. triage 58.73; moat 51.00; technology 63.00; market 72.25; quality 61.70; governance 67.40.","Directly retain global construction-machinery leaders with scale, product breadth, overseas channel, manufacturing process, and service-network advantages.",2026-06-09T15:04:31+00:00,data/processed/a_share_construction_machinery_peer_group_decisions.csv
A_SHARE,A股,603638,艾迪精密,机械设备-专用设备-工程机械,analyst_company_by_company_review,boundary_judged_watch,Retained after boundary review. 艾迪精密: hydraulic attachments and higher-end hydraulic components provide a narrower engineering-machinery component niche below Hengli Hydraulics. triage 58.20; moat 47.00; technology 59.00; market 57.45; quality 64.50; governance 68.60.,"Boundary-retain differentiated component, industrial vehicle, logistics automation, or niche equipment companies with customer qualification or category leadership.",2026-06-09T15:04:31+00:00,data/processed/a_share_construction_machinery_peer_group_decisions.csv
A_SHARE,A股,603298,杭叉集团,机械设备-专用设备-工程机械,analyst_company_by_company_review,boundary_judged_watch,"Retained after boundary review. 杭叉集团: forklift and industrial-vehicle export leader with long operating history, scale, and electrification/logistics channel exposure. triage 58.18; moat 49.50; technology 60.00; market 67.45; quality 58.70; governance 69.50.","Boundary-retain differentiated component, industrial vehicle, logistics automation, or niche equipment companies with customer qualification or category leadership.",2026-06-09T15:04:31+00:00,data/processed/a_share_construction_machinery_peer_group_decisions.csv
A_SHARE,A股,600761,安徽合力,机械设备-专用设备-工程机械,analyst_company_by_company_review,boundary_judged_watch,Retained after boundary review. 安徽合力: forklift and industrial-vehicle leader with long qualification history and domestic scale; retained alongside Hangcha as a paired oligopoly thesis. triage 58.05; moat 53.00; technology 58.50; market 67.65; quality 55.40; governance 69.20.,"Boundary-retain differentiated component, industrial vehicle, logistics automation, or niche equipment companies with customer qualification or category leadership.",2026-06-09T15:04:31+00:00,data/processed/a_share_construction_machinery_peer_group_decisions.csv
A_SHARE,A股,600745,*ST闻泰,电子设备-消费电子设备-消费电子设备,analyst_company_by_company_review,direct_watch,Retained. *ST闻泰: Semiconductor and product-integration platform with power/discrete/analog semiconductor assets plus global terminal ODM capability; retained despite ST/governance-cycle risk because the capability is not ordinary consumer-electronics assembly. triage 80.85; moat 88.60; technology 96.63; market 85.37; quality 49.67; governance 69.35.,"Retain consumer-electronics companies when global platform scale, leading-customer qualification, semiconductor/system capability, or differentiated terminal ecosystem creates barriers not easily bought with capital.",2026-05-15T00:00:00+00:00,data/processed/a_share_consumer_electronics_peer_group_decisions.csv
A_SHARE,A股,688696,极米科技,电子设备-消费电子设备-消费电子设备,analyst_company_by_company_review,boundary_judged_watch,"Retained after boundary review. 极米科技: Smart-projector and laser-TV leader with optical-engine, image-quality, perception-algorithm, software, brand, and channel advantages in a focused display niche. triage 72.31; moat 69.28; technology 87.27; market 71.95; quality 62.47; governance 68.65.","Boundary retention requires a distinct brand, module, optical-display, high-end-audio, edge-AI, or digital-manufacturing niche that is not fully covered by stronger retained platforms.",2026-05-15T00:00:00+00:00,data/processed/a_share_consumer_electronics_peer_group_decisions.csv
A_SHARE,A股,601138,工业富联,电子设备-消费电子设备-消费电子设备,analyst_company_by_company_review,direct_watch,"Retained. 工业富联: Global high-end EMS, AI server, network equipment, and industrial-internet platform with scale, automation, customer qualification, and smart-factory know-how. triage 72.17; moat 70.00; technology 77.24; market 86.00; quality 56.19; governance 67.40.","Retain consumer-electronics companies when global platform scale, leading-customer qualification, semiconductor/system capability, or differentiated terminal ecosystem creates barriers not easily bought with capital.",2026-05-15T00:00:00+00:00,data/processed/a_share_consumer_electronics_peer_group_decisions.csv
A_SHARE,A股,300857,协创数据,电子设备-消费电子设备-消费电子设备,analyst_company_by_company_review,boundary_judged_watch,"Retained after boundary review. 协创数据: AIoT terminal, intelligent storage, and cloud/compute service integration platform; retained as a boundary case because the thesis depends on whether terminal-plus-cloud integration becomes durable. triage 72.15; moat 67.67; technology 79.95; market 78.09; quality 65.44; governance 66.42.","Boundary retention requires a distinct brand, module, optical-display, high-end-audio, edge-AI, or digital-manufacturing niche that is not fully covered by stronger retained platforms.",2026-05-15T00:00:00+00:00,data/processed/a_share_consumer_electronics_peer_group_decisions.csv
A_SHARE,A股,603296,华勤技术,电子设备-消费电子设备-消费电子设备,analyst_company_by_company_review,direct_watch,"Retained. 华勤技术: Global smart-product ODM platform across phones, PCs, wearables, AIoT, data-center products, and automotive electronics, with end-to-end product design and manufacturing scale. triage 71.93; moat 69.53; technology 79.20; market 84.14; quality 56.19; governance 66.84.","Retain consumer-electronics companies when global platform scale, leading-customer qualification, semiconductor/system capability, or differentiated terminal ecosystem creates barriers not easily bought with capital.",2026-05-15T00:00:00+00:00,data/processed/a_share_consumer_electronics_peer_group_decisions.csv
A_SHARE,A股,002475,立讯精密,电子设备-消费电子设备-消费电子设备,analyst_company_by_company_review,direct_watch,"Retained. 立讯精密: Consumer-electronics, automotive, and enterprise-communications component/module/system platform with global leading-customer validation and process-integration depth. triage 71.69; moat 69.77; technology 74.71; market 85.07; quality 58.42; governance 67.26.","Retain consumer-electronics companies when global platform scale, leading-customer qualification, semiconductor/system capability, or differentiated terminal ecosystem creates barriers not easily bought with capital.",2026-05-15T00:00:00+00:00,data/processed/a_share_consumer_electronics_peer_group_decisions.csv
A_SHARE,A股,300866,安克创新,电子设备-消费电子设备-消费电子设备,analyst_company_by_company_review,boundary_judged_watch,"Retained after boundary review. 安克创新: Global consumer-electronics brand operator with Anker/Soundcore/eufy/Nebula portfolio, overseas channel capability, product iteration, and user mindshare, though accessory categories remain contestable. triage 68.17; moat 60.37; technology 76.54; market 72.33; quality 69.16; governance 67.51.","Boundary retention requires a distinct brand, module, optical-display, high-end-audio, edge-AI, or digital-manufacturing niche that is not fully covered by stronger retained platforms.",2026-05-15T00:00:00+00:00,data/processed/a_share_consumer_electronics_peer_group_decisions.csv
A_SHARE,A股,002925,盈趣科技,电子设备-消费电子设备-消费电子设备,analyst_company_by_company_review,boundary_judged_watch,Retained after boundary review. 盈趣科技: UDM/UMS digital manufacturing platform serving global customers with design-to-manufacturing traceability and overseas manufacturing network; retained as a differentiated but not dominant EMS niche. triage 65.95; moat 55.98; technology 75.29; market 67.30; quality 66.65; governance 68.63.,"Boundary retention requires a distinct brand, module, optical-display, high-end-audio, edge-AI, or digital-manufacturing niche that is not fully covered by stronger retained platforms.",2026-05-15T00:00:00+00:00,data/processed/a_share_consumer_electronics_peer_group_decisions.csv
A_SHARE,A股,688036,传音控股,电子设备-消费电子设备-消费电子设备,analyst_company_by_company_review,direct_watch,"Retained. 传音控股: Emerging-market mobile-terminal brand and channel platform with localized brands, operating-system/service entry points, and distribution/after-sales advantages in under-served markets. triage 64.65; moat 58.07; technology 68.93; market 74.56; quality 57.12; governance 66.81.","Retain consumer-electronics companies when global platform scale, leading-customer qualification, semiconductor/system capability, or differentiated terminal ecosystem creates barriers not easily bought with capital.",2026-05-15T00:00:00+00:00,data/processed/a_share_consumer_electronics_peer_group_decisions.csv
A_SHARE,A股,002881,美格智能,电子设备-消费电子设备-消费电子设备,analyst_company_by_company_review,boundary_judged_watch,"Retained after boundary review. 美格智能: AI/5G intelligent module and edge-AI module platform with vertical-industry deployment, vehicle-cockpit shipments, and high-compute module know-how beyond ordinary terminal assembly. triage 64.05; moat 58.74; technology 70.85; market 64.98; quality 58.79; governance 67.93.","Boundary retention requires a distinct brand, module, optical-display, high-end-audio, edge-AI, or digital-manufacturing niche that is not fully covered by stronger retained platforms.",2026-05-15T00:00:00+00:00,data/processed/a_share_consumer_electronics_peer_group_decisions.csv
A_SHARE,A股,920183,海菲曼,电子设备-消费电子设备-消费电子设备,analyst_company_by_company_review,boundary_judged_watch,"Retained after boundary review. 海菲曼: Global high-end headphone/audio brand with HIFIMAN positioning, overseas revenue, specialist product tuning, and audiophile reputation; small niche and recent listing keep it boundary rather than direct. triage 62.61; moat 52.70; technology 68.90; market 46.65; quality 69.72; governance 70.58.","Boundary retention requires a distinct brand, module, optical-display, high-end-audio, edge-AI, or digital-manufacturing niche that is not fully covered by stronger retained platforms.",2026-05-15T00:00:00+00:00,data/processed/a_share_consumer_electronics_peer_group_decisions.csv
A_SHARE,A股,002171,楚江新材,有色金属-基本金属-铜,analyst_company_by_company_review,boundary_judged_watch,"Watch. 楚江新材: 楚江新材 is not a miner, but its copper-based materials, thermal equipment, carbon composite and powder-metallurgy exposure create more technical optionality than ordinary copper rolling or tube processing. triage 61.03; moat 55.29; technology 66.00; market 63.97; quality 44.35; governance 69.18.",Copper-group decisions should not reward revenue scale; scarce resources or hard copper-material technology are required.,2026-06-10T00:00:00+00:00,data/processed/a_share_copper_remaining_peer_group_decisions.csv
A_SHARE,A股,601168,西部矿业,有色金属-基本金属-铜,analyst_company_by_company_review,boundary_judged_watch,"Watch. 西部矿业: 西部矿业 has copper, lead, zinc and other nonferrous resource exposure with a real mining-development base in western China; it is less global than 紫金矿业, but more resource-based than ordinary smelters and processors. triage 51.33; moat 44.88; technology 48.33; market 62.56; quality 61.53; governance 67.82.",Copper-group decisions should not reward revenue scale; scarce resources or hard copper-material technology are required.,2026-06-10T00:00:00+00:00,data/processed/a_share_copper_remaining_peer_group_decisions.csv
A_SHARE,A股,688102,斯瑞新材,有色金属-基本金属-铜,analyst_company_by_company_review,boundary_judged_watch,"Watch. 斯瑞新材: 斯瑞新材 focuses on copper/chromium-zirconium copper, tungsten/copper, medical and rail/electronic special materials; R&D and qualification needs make it more defensible than commodity copper processors. triage 48.57; moat 39.59; technology 56.00; market 40.68; quality 61.53; governance 70.65.",Copper-group decisions should not reward revenue scale; scarce resources or hard copper-material technology are required.,2026-06-10T00:00:00+00:00,data/processed/a_share_copper_remaining_peer_group_decisions.csv
A_SHARE,A股,603899,晨光股份,轻工制造-文娱用品-文化用品,analyst_company_by_company_review,boundary_judged_watch,"Watch. 晨光股份: 晨光股份 has the clearest domestic stationery brand, dense retail-channel reach, and office-supply platform scale in this group. The category is mature and low-tech, so it is retained only as a boundary consumer-brand/channel compounder rather than a technology moat. triage 65.14; moat 60.00; technology 64.33; market 83.50; quality 54.67; governance 72.00.",Mature stationery groups should retain only a clear brand/channel leader; weaker office-supply or export manufacturers are rejected.,2026-06-10T00:00:00+00:00,data/processed/a_share_cultural_stationery_peer_group_decisions.csv
A_SHARE,A股,603259,药明康德,医药生物-CXO与医药研发外包,reviewer_explicit,direct_watch,Retained. 药明康德 is the CXO anchor. BIOSECURE and U.S. exposure cap confidence but do not erase the hard-to-replicate platform.,CXO core watch requires end-to-end project continuity; quality systems; global delivery; and customer trust rather than lab capacity alone.,2026-05-15T00:00:00+00:00,data/processed/a_share_cxo_peer_group_decisions.csv
A_SHARE,A股,300759,康龙化成,医药生物-CXO与医药研发外包,reviewer_explicit,direct_watch,Retained. 康龙化成 is not treated as a weak copy of 药明康德 because its lab-to-CMC conversion and clinical/CDMO breadth create a separate platform thesis.,Integrated CXO platforms can qualify when platform breadth and project conversion are visible even if they are smaller than the global leader.,2026-05-15T00:00:00+00:00,data/processed/a_share_cxo_peer_group_decisions.csv
A_SHARE,A股,002821,凯莱英,医药生物-CXO与医药研发外包,reviewer_explicit,direct_watch,Retained. 凯莱英 is the high-margin small-molecule CDMO anchor and should be monitored for customer cycle and emerging-modality execution.,High-value CDMO watch requires process know-how; quality system; commercial project history; and evidence that work is not generic manufacturing capacity.,2026-05-15T00:00:00+00:00,data/processed/a_share_cxo_peer_group_decisions.csv
A_SHARE,A股,300347,泰格医药,医药生物-CXO与医药研发外包,analyst_inferred_from_reviewer_standard,boundary_judged_watch,Retained with monitoring. 泰格医药 is kept as the clinical CRO network leader. Margin pressure and investment-income volatility should be tracked but the clinical network is a real moat.,Clinical CRO can qualify when hospital/site network; data capability; MRCT delivery; and sponsor trust are source-backed. Low-end SMO labor alone should not qualify.,2026-05-15T00:00:00+00:00,data/processed/a_share_cxo_peer_group_decisions.csv
A_SHARE,A股,603456,九洲药业,医药生物-CXO与医药研发外包,analyst_inferred_from_reviewer_standard,boundary_judged_watch,Retained with lower conviction. 九洲药业 is not stronger than 凯莱英 but has enough specialized API/CDMO depth and cash conversion to deserve observation.,Specialized CDMO/API companies can qualify beside larger anchors when process depth; regulatory quality; project pipeline; and margins prove a differentiated niche.,2026-05-15T00:00:00+00:00,data/processed/a_share_cxo_peer_group_decisions.csv
A_SHARE,A股,688131,皓元医药,医药生物-CXO与医药研发外包,analyst_inferred_from_reviewer_standard,boundary_judged_watch,Retained. 皓元医药 is kept as a front-end molecular-building-block and tool-compound platform rather than as a smaller generic CDMO.,Front-end molecule platforms can qualify when SKU breadth; synthesis know-how; customer/citation flywheel; and high-margin front-end economics are visible.,2026-05-15T00:00:00+00:00,data/processed/a_share_cxo_peer_group_decisions.csv
A_SHARE,A股,688621,阳光诺和,医药生物-CXO与医药研发外包,analyst_inferred_from_reviewer_standard,boundary_judged_watch,Retained with lower conviction. 阳光诺和 is kept as a high-margin domestic drug R&D service platform. The thesis fails if revenue proves to be mainly replaceable generic-drug outsourcing.,Domestic pharmaceutical R&D service platforms can qualify when economics and order/customer evidence show differentiated technical capability rather than simple execution labor.,2026-05-15T00:00:00+00:00,data/processed/a_share_cxo_peer_group_decisions.csv
A_SHARE,A股,600887,伊利股份,食品饮料-食品-乳制品,analyst_company_by_company_review,direct_watch,"Retained. 伊利股份: national dairy leader with full product breadth, brand trust, supply-chain scale, channel reach and quality-control system triage 62.76; moat 72.00; technology 34.33; market 80.50; quality 78.13; governance 65.40.","Directly retain national dairy leaders with brand, channel, supply-chain, product breadth, and quality-control advantages.",2026-06-09T14:34:01+00:00,data/processed/a_share_dairy_products_peer_group_decisions.csv
A_SHARE,A股,002946,新乳业,食品饮料-食品-乳制品,analyst_company_by_company_review,boundary_judged_watch,Retained after boundary review. 新乳业: fresh-strategy regional dairy consolidator with low-temperature milk differentiation and city dairy network triage 61.84; moat 67.67; technology 36.33; market 75.97; quality 78.13; governance 66.60.,"Boundary-retain companies with differentiated fresh-milk, cheese, or high-end regional/category positions that are not simply local milk capacity.",2026-06-09T14:34:01+00:00,data/processed/a_share_dairy_products_peer_group_decisions.csv
A_SHARE,A股,600882,妙可蓝多,食品饮料-食品-乳制品,analyst_company_by_company_review,boundary_judged_watch,Retained after boundary review. 妙可蓝多: cheese category leader with disclosed market-share leadership and product education optionality triage 60.63; moat 66.33; technology 40.33; market 70.63; quality 75.60; governance 68.60.,"Boundary-retain companies with differentiated fresh-milk, cheese, or high-end regional/category positions that are not simply local milk capacity.",2026-06-09T14:34:01+00:00,data/processed/a_share_dairy_products_peer_group_decisions.csv
A_SHARE,A股,600597,光明乳业,食品饮料-食品-乳制品,analyst_company_by_company_review,boundary_judged_watch,"Retained after boundary review. 光明乳业: historic Shanghai/Huadong fresh dairy brand with full-chain quality control, retained below national leader triage 58.98; moat 74.33; technology 33.00; market 69.03; quality 61.87; governance 67.80.","Boundary-retain companies with differentiated fresh-milk, cheese, or high-end regional/category positions that are not simply local milk capacity.",2026-06-09T14:34:01+00:00,data/processed/a_share_dairy_products_peer_group_decisions.csv
A_SHARE,A股,920116,星图测控,信息技术-计算机软件-行业应用软件,analyst_company_by_company_review,direct_watch,Watch. 星图测控: 星图测控聚焦航天器在轨管理、空间态势/交通管理和天地一体化测控，场景稀缺且客户验证不能被资金短期复制。 triage 68.66; moat 64.20; technology 72.53; market 62.38; quality 71.23; governance 69.32.,Retain aerospace software platforms when domain validation and mission-critical use cases are visible.,2026-06-09T15:57:54+00:00,data/processed/a_share_defense_aerospace_software_remaining_peer_group_decisions.csv
A_SHARE,A股,301213,观想科技,信息技术-计算机软件-行业应用软件,analyst_company_by_company_review,boundary_judged_watch,Watch. 观想科技: 观想科技面向国防装备全寿命周期管理和自主可控信息系统，军工客户验证不透明但场景壁垒明显。 triage 61.93; moat 55.36; technology 70.06; market 47.95; quality 71.35; governance 69.23.,Boundary retain defense software when disclosed product role is mission-specific even if public market-share data is limited.,2026-06-09T15:57:54+00:00,data/processed/a_share_defense_aerospace_software_remaining_peer_group_decisions.csv
A_SHARE,A股,688682,霍莱沃,信息技术-计算机软件-行业应用软件,analyst_company_by_company_review,direct_watch,Watch. 霍莱沃: 霍莱沃覆盖天线、微波暗室、电磁仿真与测量系统，服务航空航天、军工和通信高频验证，是稀缺 CAE/测试软件硬件结合能力。 triage 60.27; moat 52.97; technology 68.36; market 48.47; quality 58.67; governance 68.18.,Retain electromagnetic simulation and RF testing specialists when the capability is hard to replicate with capital alone.,2026-06-09T15:57:54+00:00,data/processed/a_share_defense_aerospace_software_remaining_peer_group_decisions.csv
A_SHARE,A股,301302,华如科技,信息技术-计算机软件-行业应用软件,analyst_company_by_company_review,boundary_judged_watch,Watch. 华如科技: 华如科技聚焦军事仿真、作战实验和训练系统，产品属性强但军工订单波动和客户集中需要后续深度验证。 triage 59.43; moat 52.89; technology 71.77; market 45.17; quality 57.61; governance 69.41.,Boundary retain military simulation software when reusable product capability and program relevance are visible.,2026-06-09T15:57:54+00:00,data/processed/a_share_defense_aerospace_software_remaining_peer_group_decisions.csv
A_SHARE,A股,600562,国睿科技,电子设备-电子设备制造-电子设备制造,analyst_company_by_company_review,direct_watch,"Retained. 国睿科技: CETC 14th Institute platform with radar equipment, related systems, industrial software, and national strategic electronics positioning. triage 64.28; moat 56.53; technology 68.80; market 69.49; quality 62.51; governance 68.20.","Directly retain companies with scarce national radar, defense-computing, or strategic chip capability where military qualification and engineering depth are hard for capital alone to reproduce.",2026-06-09T15:04:31+00:00,data/processed/a_share_defense_electronics_remaining_peer_group_decisions.csv
A_SHARE,A股,301050,雷电微力,电子设备-电子设备制造-电子设备制造,analyst_company_by_company_review,boundary_judged_watch,"Retained after boundary review. 雷电微力: millimeter-wave active phased-array microsystem specialist for precision guidance, datalink, and radar applications; niche is difficult to reproduce quickly. triage 62.38; moat 52.40; technology 73.33; market 55.84; quality 60.52; governance 70.00.","Boundary-retain narrower defense-electronics niches when the product role is mission-critical, specialized, and not already fully covered by a stronger retained platform.",2026-06-09T15:04:31+00:00,data/processed/a_share_defense_electronics_remaining_peer_group_decisions.csv
A_SHARE,A股,300474,景嘉微,电子设备-电子设备制造-电子设备制造,analyst_company_by_company_review,direct_watch,"Retained. 景嘉微: domestic GPU and high-reliability defense-computing platform with chip, module, system, radar, and communications exposure. triage 61.13; moat 52.33; technology 77.87; market 48.29; quality 62.24; governance 70.52.","Directly retain companies with scarce national radar, defense-computing, or strategic chip capability where military qualification and engineering depth are hard for capital alone to reproduce.",2026-06-09T15:04:31+00:00,data/processed/a_share_defense_electronics_remaining_peer_group_decisions.csv
A_SHARE,A股,688511,天微电子,电子设备-电子设备制造-电子设备制造,analyst_company_by_company_review,boundary_judged_watch,"Retained after boundary review. 天微电子: qualified military control and pyrotechnic electronics niche with specialist engineering and certification barriers, but narrow disclosure. triage 61.02; moat 52.27; technology 75.40; market 43.07; quality 71.31; governance 70.56.","Boundary-retain narrower defense-electronics niches when the product role is mission-critical, specialized, and not already fully covered by a stronger retained platform.",2026-06-09T15:04:31+00:00,data/processed/a_share_defense_electronics_remaining_peer_group_decisions.csv
A_SHARE,A股,688552,航天南湖,电子设备-电子设备制造-电子设备制造,analyst_company_by_company_review,boundary_judged_watch,Retained after boundary review. 航天南湖: CASIC-backed air-defense early-warning radar supplier with decades of radar development and program experience. triage 60.93; moat 52.73; technology 74.93; market 52.69; quality 59.40; governance 69.52.,"Boundary-retain narrower defense-electronics niches when the product role is mission-critical, specialized, and not already fully covered by a stronger retained platform.",2026-06-09T15:04:31+00:00,data/processed/a_share_defense_electronics_remaining_peer_group_decisions.csv
A_SHARE,A股,920008,成电光信,电子设备-电子设备制造-电子设备制造,analyst_company_by_company_review,boundary_judged_watch,"Retained after boundary review. 成电光信: military network-bus and special-display supplier with original technologies and defense awards, retained as a small hard-technology niche. triage 58.93; moat 49.60; technology 70.53; market 43.04; quality 59.91; governance 67.96.","Boundary-retain narrower defense-electronics niches when the product role is mission-critical, specialized, and not already fully covered by a stronger retained platform.",2026-06-09T15:04:31+00:00,data/processed/a_share_defense_electronics_remaining_peer_group_decisions.csv
A_SHARE,A股,688011,新光光电,电子设备-电子设备制造-电子设备制造,analyst_company_by_company_review,boundary_judged_watch,"Retained after boundary review. 新光光电: military optoelectronic guidance, target simulation, and multi-band optical system capability is scarce despite weak scale metrics. triage 58.52; moat 52.20; technology 75.13; market 40.80; quality 53.08; governance 70.36.","Boundary-retain narrower defense-electronics niches when the product role is mission-critical, specialized, and not already fully covered by a stronger retained platform.",2026-06-09T15:04:31+00:00,data/processed/a_share_defense_electronics_remaining_peer_group_decisions.csv
A_SHARE,A股,300810,中科海讯,电子设备-电子设备制造-电子设备制造,analyst_company_by_company_review,boundary_judged_watch,"Retained after boundary review. 中科海讯: underwater acoustic, sonar, signal-processing, and naval information-system niche is strategically scarce and not comparable with civilian electronics. triage 57.05; moat 50.47; technology 70.40; market 44.19; quality 55.24; governance 67.52.","Boundary-retain narrower defense-electronics niches when the product role is mission-critical, specialized, and not already fully covered by a stronger retained platform.",2026-06-09T15:04:31+00:00,data/processed/a_share_defense_electronics_remaining_peer_group_decisions.csv
A_SHARE,A股,300831,派瑞股份,电子设备-半导体-半导体分立器件,analyst_company_by_company_review,direct_watch,Watch. 派瑞股份: 派瑞股份承接西安电力电子技术研究所积累，服务高压直流输电核心器件，5英寸/6英寸大功率晶闸管和重大工程履历构成强验证壁垒。 triage 72.05; moat 73.00; technology 84.50; market 61.50; quality 69.10; governance 70.20.,Retain power-semiconductor companies tied to HVDC/UHV core devices and national-engineering validation.,2026-05-15T10:27:16+00:00,data/processed/a_share_discrete_semiconductors_peer_group_decisions.csv
