logged_at_utc,workflow_stage,run_id,as_of,security_code,security_name,decision_type,decision_result,summary_reason,input_files,source_urls,output_file,operator_or_script,workflow_version,decision_id,supersedes_decision_id
2026-09-01T14:17:54+00:00,core_valuation_pool,core_valuation_pool:2026-09-01,2026-09-01,300435,中泰股份,core_valuation_eligible,core,深冷技术装备的卡位真实，但盈利呈项目制剧烈波动（2024亏损→2025扭亏+678%→Q1'26-57.5%），G档所需的稳定股东回报特征缺失，PB处自身70.5%分位无折扣。定中性；L3层级下不入池。,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_focus_watchlist_l1_l2_valuation.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_watchlist_quality_tiers.csv,,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_core_valuation_pool.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/000_a_share_core_valuation_pool.md,scripts/build_a_share_core_valuation_pool.py,a-share-selection-operation-v4.120,core_valuation_pool:2026-09-01:300435:9c250415,
2026-09-01T14:17:54+00:00,core_valuation_pool,core_valuation_pool:2026-09-01,2026-09-01,688516,奥特维,core_valuation_eligible,core,光伏串焊机垄断地位仍在但行业坍塌未见底（FY2025-64.6%、Q1'26扣非-66%），半导体键合机第二曲线量级尚小；市值157亿已达修复情形bull case 2028的约91%，25.2x前瞻对下行中的业绩无折扣。定中性；光伏设备订单拐点或键合机放量后复核。L3层级下不入池。,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_focus_watchlist_l1_l2_valuation.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_watchlist_quality_tiers.csv,,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_core_valuation_pool.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/000_a_share_core_valuation_pool.md,scripts/build_a_share_core_valuation_pool.py,a-share-selection-operation-v4.120,core_valuation_pool:2026-09-01:688516:93548738,
2026-09-01T14:17:54+00:00,core_valuation_pool,core_valuation_pool:2026-09-01,2026-09-01,603556,海兴电力,core_valuation_eligible,core,海外AMI渠道与本地化制造的出海卡位不变，2026Q1营收+43.6%显示储能/配电第二曲线放量；但利润连续下滑（FY2025-27.2%、Q1'26-35.5%——低毛利业务结构切换），利润拐点未证，今日涨停后短期情绪已兑现。收入放量与利润下行相抵，定中性；毛利率企稳+利润回正后上调复核。L3层级下不入池。,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_focus_watchlist_l1_l2_valuation.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_watchlist_quality_tiers.csv,,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_core_valuation_pool.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/000_a_share_core_valuation_pool.md,scripts/build_a_share_core_valuation_pool.py,a-share-selection-operation-v4.120,core_valuation_pool:2026-09-01:603556:4e9c4d3d,
2026-09-01T14:17:54+00:00,core_valuation_pool,core_valuation_pool:2026-09-01,2026-09-01,002906,华阳集团,core_valuation_eligible,core,智能座舱/HUD赛道量增强劲（营收连续+24-28%），PE-TTM 16.3/PB1.87处5年0.2%分位（历史绝对底），PEG约0.55处深折扣带；汽车价格战对利润率的压制（Q1利润+6.6%滞后于收入+24.4%）为折扣来源。定较低估；L3战术层可入池。,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_focus_watchlist_l1_l2_valuation.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_watchlist_quality_tiers.csv,,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_core_valuation_pool.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/000_a_share_core_valuation_pool.md,scripts/build_a_share_core_valuation_pool.py,a-share-selection-operation-v4.120,core_valuation_pool:2026-09-01:002906:a2a3cbfa,
2026-09-01T14:17:54+00:00,core_valuation_pool,core_valuation_pool:2026-09-01,2026-09-01,300470,中密控股,core_valuation_eligible,core,高端机械密封国产垄断+服务黏性的商业模式优秀，PE/PB处5年0.5%分位；但石化capex下行使增长断档（FY2025-1.8%、Q1'26-29.5%），26E修复无当期证据。历史最低估值与需求下行相抵，定中性；石化招标回暖后上调复核。L3层级下不入池。,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_focus_watchlist_l1_l2_valuation.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_watchlist_quality_tiers.csv,,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_core_valuation_pool.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/000_a_share_core_valuation_pool.md,scripts/build_a_share_core_valuation_pool.py,a-share-selection-operation-v4.120,core_valuation_pool:2026-09-01:300470:8884c6f1,
2026-09-01T14:17:54+00:00,core_valuation_pool,core_valuation_pool:2026-09-01,2026-09-01,000425,徐工机械,core_valuation_eligible,core,工程机械上行周期的beta与三一一致，但徐工的验证与质量均弱一档：Q1'26归母仅+0.9%（三一扣非虽负但FY25+54%动能强）、净利率6.6%、应收/回款质量偏弱，PB处自身69.4%分位无折扣。表观PEG约0.5依赖未验证的26E+27%。定中性；季度增速兑现后上调复核。L3层级下不入池。,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_focus_watchlist_l1_l2_valuation.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_watchlist_quality_tiers.csv,,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_core_valuation_pool.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/000_a_share_core_valuation_pool.md,scripts/build_a_share_core_valuation_pool.py,a-share-selection-operation-v4.120,core_valuation_pool:2026-09-01:000425:a73218dd,
2026-09-01T14:17:54+00:00,core_valuation_pool,core_valuation_pool:2026-09-01,2026-09-01,000951,中国重汽,core_valuation_eligible,core,重卡行业上行（以旧换新+天然气渗透+出口）在2026Q1（+46.5%、营收+52.3%）强验证，PEG约0.7处折扣带、股息率约3.5%；PB处86.3%分位为唯一保留。定较低估；L3战术层可入池。,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_focus_watchlist_l1_l2_valuation.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_watchlist_quality_tiers.csv,,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_core_valuation_pool.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/000_a_share_core_valuation_pool.md,scripts/build_a_share_core_valuation_pool.py,a-share-selection-operation-v4.120,core_valuation_pool:2026-09-01:000951:d2176ec6,
2026-09-01T14:17:54+00:00,core_valuation_pool,core_valuation_pool:2026-09-01,2026-09-01,300529,健帆生物,core_valuation_eligible,core,血液灌流品类垄断（灌流器耗材黏性）不变，渠道去库后2026Q1回正(+16.8%)；但增长中枢降至约12%（渗透率逻辑放缓），PEG约1.6无折扣，PB处1.0%分位提供支撑。修复初期与增长中枢下移相抵，定中性。L3层级下不入池。,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_focus_watchlist_l1_l2_valuation.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_watchlist_quality_tiers.csv,,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_core_valuation_pool.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/000_a_share_core_valuation_pool.md,scripts/build_a_share_core_valuation_pool.py,a-share-selection-operation-v4.120,core_valuation_pool:2026-09-01:300529:3c1f7fec,
2026-09-01T14:17:54+00:00,core_valuation_pool,core_valuation_pool:2026-09-01,2026-09-01,002262,恩华药业,core_valuation_eligible,core,CNS/麻醉管制药的牌照类壁垒稳固，集采冲击后2026Q1企稳(+5.6%)；PEG约1.3处中性带，PB处3.3%历史分位提供支撑但增长中枢约13%对估值覆盖一般。定中性。L3层级下不入池。,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_focus_watchlist_l1_l2_valuation.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_watchlist_quality_tiers.csv,,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_core_valuation_pool.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/000_a_share_core_valuation_pool.md,scripts/build_a_share_core_valuation_pool.py,a-share-selection-operation-v4.120,core_valuation_pool:2026-09-01:002262:87a9f9fe,
2026-09-01T14:17:54+00:00,core_valuation_pool,core_valuation_pool:2026-09-01,2026-09-01,600085,同仁堂,core_valuation_eligible,core,同仁堂品牌与安宫牛黄大单品的心智仍在，但利润连续两年下滑（FY2025-22.1%、Q1'26-19.1%）且原料成本压制未解，估值处历史低分位而非折扣（中枢口径约20x）。下行未止与低分位相抵，定中性；L4层级仅低估可入池，不入池。,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_focus_watchlist_l1_l2_valuation.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_watchlist_quality_tiers.csv,,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_core_valuation_pool.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/000_a_share_core_valuation_pool.md,scripts/build_a_share_core_valuation_pool.py,a-share-selection-operation-v4.120,core_valuation_pool:2026-09-01:600085:1627cab2,
2026-09-01T14:17:54+00:00,core_valuation_pool,core_valuation_pool:2026-09-01,2026-09-01,000426,兴业银锡,core_valuation_eligible,core,,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_focus_watchlist_l1_l2_valuation.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_watchlist_quality_tiers.csv,,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_core_valuation_pool.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/000_a_share_core_valuation_pool.md,scripts/build_a_share_core_valuation_pool.py,a-share-selection-operation-v4.120,core_valuation_pool:2026-09-01:000426:cf99d31f,
2026-09-01T14:17:54+00:00,core_valuation_pool,core_valuation_pool:2026-09-01,2026-09-01,000975,山金国际,core_valuation_eligible,core,,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_focus_watchlist_l1_l2_valuation.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_watchlist_quality_tiers.csv,,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_core_valuation_pool.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/000_a_share_core_valuation_pool.md,scripts/build_a_share_core_valuation_pool.py,a-share-selection-operation-v4.120,core_valuation_pool:2026-09-01:000975:a7430d5e,
2026-09-01T14:17:54+00:00,core_valuation_pool,core_valuation_pool:2026-09-01,2026-09-01,002568,百润股份,core_valuation_eligible,core,,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_focus_watchlist_l1_l2_valuation.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_watchlist_quality_tiers.csv,,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_core_valuation_pool.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/000_a_share_core_valuation_pool.md,scripts/build_a_share_core_valuation_pool.py,a-share-selection-operation-v4.120,core_valuation_pool:2026-09-01:002568:00a1345a,
2026-09-01T14:17:54+00:00,core_valuation_pool,core_valuation_pool:2026-09-01,2026-09-01,600988,赤峰黄金,core_valuation_eligible,core,,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_focus_watchlist_l1_l2_valuation.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_watchlist_quality_tiers.csv,,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_core_valuation_pool.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/000_a_share_core_valuation_pool.md,scripts/build_a_share_core_valuation_pool.py,a-share-selection-operation-v4.120,core_valuation_pool:2026-09-01:600988:4a14417c,
2026-09-01T14:17:54+00:00,core_valuation_pool,core_valuation_pool:2026-09-01,2026-09-01,601138,工业富联,core_valuation_eligible,core,,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_focus_watchlist_l1_l2_valuation.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_watchlist_quality_tiers.csv,,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_core_valuation_pool.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/000_a_share_core_valuation_pool.md,scripts/build_a_share_core_valuation_pool.py,a-share-selection-operation-v4.120,core_valuation_pool:2026-09-01:601138:902300fb,
2026-09-01T14:17:54+00:00,core_valuation_pool,core_valuation_pool:2026-09-01,2026-09-01,603508,思维列控,core_valuation_eligible,core,,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_focus_watchlist_l1_l2_valuation.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_watchlist_quality_tiers.csv,,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_core_valuation_pool.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/000_a_share_core_valuation_pool.md,scripts/build_a_share_core_valuation_pool.py,a-share-selection-operation-v4.120,core_valuation_pool:2026-09-01:603508:b34efb56,
2026-09-01T14:17:54+00:00,core_valuation_pool,core_valuation_pool:2026-09-01,2026-09-01,000596,古井贡酒,core_valuation_eligible,core,,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_focus_watchlist_l1_l2_valuation.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_watchlist_quality_tiers.csv,,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_core_valuation_pool.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/000_a_share_core_valuation_pool.md,scripts/build_a_share_core_valuation_pool.py,a-share-selection-operation-v4.120,core_valuation_pool:2026-09-01:000596:e2f2476f,
2026-09-01T14:17:54+00:00,core_valuation_pool,core_valuation_pool:2026-09-01,2026-09-01,002003,伟星股份,core_valuation_eligible,core,,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_focus_watchlist_l1_l2_valuation.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_watchlist_quality_tiers.csv,,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_core_valuation_pool.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/000_a_share_core_valuation_pool.md,scripts/build_a_share_core_valuation_pool.py,a-share-selection-operation-v4.120,core_valuation_pool:2026-09-01:002003:db4bee6d,
2026-09-01T14:17:54+00:00,core_valuation_pool,core_valuation_pool:2026-09-01,2026-09-01,002379,宏桥控股,core_valuation_eligible,core,,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_focus_watchlist_l1_l2_valuation.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_watchlist_quality_tiers.csv,,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_core_valuation_pool.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/000_a_share_core_valuation_pool.md,scripts/build_a_share_core_valuation_pool.py,a-share-selection-operation-v4.120,core_valuation_pool:2026-09-01:002379:5341d1b0,
2026-09-01T14:17:54+00:00,core_valuation_pool,core_valuation_pool:2026-09-01,2026-09-01,603369,今世缘,core_valuation_eligible,core,,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_focus_watchlist_l1_l2_valuation.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_watchlist_quality_tiers.csv,,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_core_valuation_pool.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/000_a_share_core_valuation_pool.md,scripts/build_a_share_core_valuation_pool.py,a-share-selection-operation-v4.120,core_valuation_pool:2026-09-01:603369:2a355675,
2026-09-01T14:17:54+00:00,core_valuation_pool,core_valuation_pool:2026-09-01,2026-09-01,603605,珀莱雅,core_valuation_eligible,core,,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_focus_watchlist_l1_l2_valuation.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_watchlist_quality_tiers.csv,,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_core_valuation_pool.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/000_a_share_core_valuation_pool.md,scripts/build_a_share_core_valuation_pool.py,a-share-selection-operation-v4.120,core_valuation_pool:2026-09-01:603605:d4ef5c34,
2026-09-01T14:17:54+00:00,core_valuation_pool,core_valuation_pool:2026-09-01,2026-09-01,688775,影石创新,core_valuation_eligible,tactical,,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_focus_watchlist_l1_l2_valuation.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_watchlist_quality_tiers.csv,,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_core_valuation_pool.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/000_a_share_core_valuation_pool.md,scripts/build_a_share_core_valuation_pool.py,a-share-selection-operation-v4.120,core_valuation_pool:2026-09-01:688775:6d28eb6e,
2026-09-01T14:17:54+00:00,core_valuation_pool,core_valuation_pool:2026-09-01,2026-09-01,000725,京东方A,scan_excluded,excluded（无法估值）,"§6.5.7.4 情形 1 手工带（2026-08-18 重建）：模型自 2024-12-31 起每期判「零增长股权价值 ≤ 0：净负债超过零增长企业价值」——面板显示行业重资产高负债，模型正确拒绝估值而非数据缺陷。带 = 2026E 一致预期归母中位 82.30 亿（逐份研报 15 家，§6.3 第 4 条通过；区间 73.19-98.16 亿）÷ 股本 370.44 亿股 = 每股 0.2222 元 × 自身历史 PE 中位 28.8×（2016-2025 十年，区间 7.1-90.8×）= 6.40，带 ×[0.90,1.10]。现价 6.47 落在带内，档位由较高估转中性。**上一次估值复核停在 2023-10-31，本次为近三年首次重建。**面板显示行业周期性极强（EPS 十年间 0.05~0.71），PE 中位区间宽达 13 倍，带的置信度相应偏低。",/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_focus_watchlist_l1_l2_valuation.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_watchlist_quality_tiers.csv,,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_core_valuation_pool.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/000_a_share_core_valuation_pool.md,scripts/build_a_share_core_valuation_pool.py,a-share-selection-operation-v4.120,core_valuation_pool:2026-09-01:000725:7160b3ec,
2026-09-01T14:17:54+00:00,core_valuation_pool,core_valuation_pool:2026-09-01,2026-09-01,603806,福斯特,core_valuation_eligible,core,§12.71 复核入池，带由 §6.7 六步链落值,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_focus_watchlist_l1_l2_valuation.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_watchlist_quality_tiers.csv,,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_core_valuation_pool.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/000_a_share_core_valuation_pool.md,scripts/build_a_share_core_valuation_pool.py,a-share-selection-operation-v4.120,core_valuation_pool:2026-09-01:603806:c3971aa6,
2026-09-01T14:17:54+00:00,core_valuation_pool,core_valuation_pool:2026-09-01,2026-09-01,688981,中芯国际,scan_excluded,excluded（无法估值）,"§6.5.7.4 情形 1 手工带（2026-08-18 重建）：模型自 2024-12-31 起每期判「零增长股权价值 ≤ 0：净负债超过零增长企业价值」——晶圆代工重资本结构，模型正确拒绝估值。带 = 2026E 一致预期归母中位 65.44 亿（逐份研报 7 家，§6.3 第 4 条通过；区间 61.06-69.29 亿）÷ 股本 80.02 亿股 = 每股 0.8178 元 × 自身历史 PE 中位 86.6×（2020-2025 六年，区间 26.9-205.7×）= 70.82，带 ×[0.90,1.10]。现价 134.98 对应 2026E 约 165×，维持高估。**须知情**：PE 中位受 2024/2025 两年的 205.7×/195.0× 抬升（国产替代重估），若按 2020-2023 四年中位约 62× 计，带中值降至约 51、高估幅度更大——即本带已是对现价较宽容的一侧。上一次估值复核停在 2024-11-08。",/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_focus_watchlist_l1_l2_valuation.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_watchlist_quality_tiers.csv,,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_core_valuation_pool.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/000_a_share_core_valuation_pool.md,scripts/build_a_share_core_valuation_pool.py,a-share-selection-operation-v4.120,core_valuation_pool:2026-09-01:688981:5e97ca41,
2026-09-01T14:17:54+00:00,core_valuation_pool,core_valuation_pool:2026-09-01,2026-09-01,300034,钢研高纳,core_valuation_eligible,tactical,§12.71 复核入池，带由 §6.7 六步链落值,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_focus_watchlist_l1_l2_valuation.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_watchlist_quality_tiers.csv,,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_core_valuation_pool.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/000_a_share_core_valuation_pool.md,scripts/build_a_share_core_valuation_pool.py,a-share-selection-operation-v4.120,core_valuation_pool:2026-09-01:300034:3c57aa11,
2026-09-01T14:17:54+00:00,core_valuation_pool,core_valuation_pool:2026-09-01,2026-09-01,002287,奇正藏药,core_valuation_eligible,core,§12.71 复核入池，带由 §6.7 六步链落值,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_focus_watchlist_l1_l2_valuation.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_watchlist_quality_tiers.csv,,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_core_valuation_pool.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/000_a_share_core_valuation_pool.md,scripts/build_a_share_core_valuation_pool.py,a-share-selection-operation-v4.120,core_valuation_pool:2026-09-01:002287:4cf33906,
2026-09-01T14:17:54+00:00,core_valuation_pool,core_valuation_pool:2026-09-01,2026-09-01,300395,菲利华,core_valuation_eligible,tactical,§12.71 复核入池，带由 §6.7 六步链落值,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_focus_watchlist_l1_l2_valuation.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_watchlist_quality_tiers.csv,,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_core_valuation_pool.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/000_a_share_core_valuation_pool.md,scripts/build_a_share_core_valuation_pool.py,a-share-selection-operation-v4.120,core_valuation_pool:2026-09-01:300395:c6add777,
2026-09-01T14:17:54+00:00,core_valuation_pool,core_valuation_pool:2026-09-01,2026-09-01,300759,康龙化成,core_valuation_eligible,tactical,§12.71 复核入池，带由 §6.7 六步链落值,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_focus_watchlist_l1_l2_valuation.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_watchlist_quality_tiers.csv,,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_core_valuation_pool.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/000_a_share_core_valuation_pool.md,scripts/build_a_share_core_valuation_pool.py,a-share-selection-operation-v4.120,core_valuation_pool:2026-09-01:300759:34cf3026,
2026-09-01T14:17:54+00:00,core_valuation_pool,core_valuation_pool:2026-09-01,2026-09-01,603606,东方电缆,core_valuation_eligible,tactical,§12.71 复核入池，带由 §6.7 六步链落值,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_focus_watchlist_l1_l2_valuation.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_watchlist_quality_tiers.csv,,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_core_valuation_pool.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/000_a_share_core_valuation_pool.md,scripts/build_a_share_core_valuation_pool.py,a-share-selection-operation-v4.120,core_valuation_pool:2026-09-01:603606:c9dcbc1c,
2026-09-01T14:17:54+00:00,core_valuation_pool,core_valuation_pool:2026-09-01,2026-09-01,688041,海光信息,core_valuation_eligible,core,§12.71 复核入池，带由 §6.7 六步链落值,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_focus_watchlist_l1_l2_valuation.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_watchlist_quality_tiers.csv,,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_core_valuation_pool.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/000_a_share_core_valuation_pool.md,scripts/build_a_share_core_valuation_pool.py,a-share-selection-operation-v4.120,core_valuation_pool:2026-09-01:688041:1b618475,
2026-09-01T14:17:54+00:00,core_valuation_pool,core_valuation_pool:2026-09-01,2026-09-01,688271,联影医疗,core_valuation_eligible,core,§12.71 复核入池，带由 §6.7 六步链落值,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_focus_watchlist_l1_l2_valuation.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_watchlist_quality_tiers.csv,,/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/a_share_core_valuation_pool.csv;/gpfs/work1/0/qt15419/zwang/mm_quant/RayKey/data/processed/000_a_share_core_valuation_pool.md,scripts/build_a_share_core_valuation_pool.py,a-share-selection-operation-v4.120,core_valuation_pool:2026-09-01:688271:18ae9aba,
