signal_date,security_code,security_name,pv,signal_close,intrinsic_value,ma20,ma60,band_available_at,activation_date,anchor_date,stop_anchor,stop_line,qualification,rank,eligible_count,execution_date,execution_close,price_history_end,target_1y,end_1y,status_1y,end_close_1y,return_1y,target_3y,end_3y,status_3y,end_close_3y,return_3y,ma60_break_date
2024-07-29,600036,招商银行,0.7225,32.45,44.9156,33.09280000000004,32.79210000000001,2024-04-30,2014-05-23,2014-05-26,-2.284333333333329,-2.284333333333329,continued_below_ma20,3,18,2024-07-30,32.42,2026-08-07,2025-07-30,2025-07-30,complete,44.42,0.43018316238285736,2027-07-30,,forward_incomplete,,,2024-07-29
2024-08-14,600919,江苏银行,0.6991,7.59,10.8569,7.680000000000003,7.587833333333336,2024-04-26,2022-07-01,2022-07-04,5.764466666666663,5.764466666666663,continued_below_ma20,2,11,2024-08-15,7.65,2026-08-07,2025-08-15,2025-08-15,complete,10.98,0.5074442476390344,2027-08-15,,forward_incomplete,,,2024-09-09
2024-08-16,000651,格力电器,0.7837,41.02,52.3412,39.83550000000008,39.8261666666667,2024-04-30,2010-07-28,2010-07-29,-12.027833333333323,-12.027833333333323,continued,3,12,2024-08-19,40.74,2026-08-07,2025-08-19,2025-08-19,complete,47.06,0.25252250511956187,2027-08-19,,forward_incomplete,,,2024-11-18
2024-09-13,601825,沪农商行,0.7556,6.58,8.7089,6.83800000000001,6.734033333333326,2024-08-17,2022-11-23,2022-11-24,4.775666666666664,4.775666666666664,continued_below_ma20,3,10,2024-09-18,6.61,2026-08-07,2025-09-18,2025-09-18,complete,8.41,0.3426265844271428,2027-09-18,,forward_incomplete,,,2024-09-13
2024-09-18,601818,光大银行,0.7672,3.05,3.9753,3.1230000000000038,3.1219500000000036,2024-08-31,2014-06-05,2014-06-06,0.48766666666666963,0.48766666666666963,continued_below_ma20,3,10,2024-09-19,3.07,2026-08-07,2025-09-19,2025-09-19,complete,3.46,0.18300520228359796,2027-09-19,,forward_incomplete,,,2024-09-18
2024-09-23,300059,东方财富,0.6577,10.73,16.3147,10.494500000000002,10.487333333333327,2024-08-10,2024-09-23,,,,initial,1,7,2024-09-24,11.96,2026-08-07,2025-09-24,2025-09-24,complete,26.45,1.2180685947910348,2027-09-24,,forward_incomplete,,,2025-01-02
2024-09-27,601009,南京银行,0.853,10.52,12.3326,10.144999999999996,10.091000000000005,2024-08-01,2014-05-30,2014-06-03,-0.6900665608465624,-0.6900665608465624,continued,3,6,2024-09-30,10.95,2026-08-07,2025-09-30,2025-09-30,complete,10.93,0.050212035680831546,2027-09-30,,forward_incomplete,,,2024-10-30
2024-09-30,000792,盐湖股份,0.6084,18.56,30.5072,15.201000000000041,15.079166666666627,2024-08-30,2024-09-30,,,,initial,1,8,2024-10-08,19.0,2026-08-07,2025-10-08,2025-10-09,complete,22.41,0.17947368421052645,2027-10-08,,forward_incomplete,,,2024-12-11
2024-10-08,002236,大华股份,0.7821,18.49,23.64,14.242599999999982,14.087033333333292,2024-08-24,2023-02-03,2023-02-06,10.974695333333317,10.974695333333317,continued,3,13,2024-10-09,16.75,2026-08-07,2025-10-09,2025-10-09,complete,21.2,0.302546807945008,2027-10-09,,forward_incomplete,,,2024-12-17
2024-10-09,002466,天齐锂业,0.3814,35.4,92.8153,28.15399999999992,27.763500000000047,2024-08-31,2020-11-20,2020-11-23,17.44766666666667,17.44766666666667,continued,1,16,2024-10-10,36.28,2026-08-07,2025-10-10,2025-10-10,complete,47.65,0.3133958103638381,2027-10-10,,forward_incomplete,,,2024-12-16
2024-12-12,600970,中材国际,0.6234,10.38,16.6504,10.474,10.351333333333342,2024-10-26,2024-10-15,2024-10-16,9.814666666666676,9.814666666666676,continued_below_ma20,3,41,2024-12-13,10.23,2026-08-07,2025-12-13,2025-12-15,complete,9.46,-0.027656799783470132,2027-12-13,,forward_incomplete,,,2024-12-13
2024-12-18,000661,长春高新,0.6541,102.55,156.7913,107.18149999999974,105.38266666666652,2024-10-26,2024-10-10,2024-10-11,88.98266666666656,88.98266666666656,continued_below_ma20,3,35,2024-12-19,101.98,2026-08-07,2025-12-19,2025-12-19,complete,95.98,-0.03580854053512206,2027-12-19,,forward_incomplete,,,2024-12-18
2024-12-25,601187,厦门银行,0.7848,5.69,7.2503,5.593999999999996,5.310500000000002,2024-10-31,2024-10-23,2024-10-24,4.887666666666664,4.887666666666664,continued,2,27,2024-12-26,5.63,2026-08-07,2025-12-26,2025-12-26,complete,7.56,0.40022170871806484,2027-12-26,,forward_incomplete,,,2025-01-06
2024-12-26,600938,中国海油,0.7471,28.83,38.5867,27.496999999999996,27.402078333333346,2024-10-29,2023-02-13,2023-02-14,13.335136666666665,13.335136666666665,continued,2,28,2024-12-27,28.88,2026-08-07,2025-12-27,2025-12-29,complete,28.94,0.05218141922662278,2027-12-27,,forward_incomplete,,,2025-01-24
2025-01-08,000338,潍柴动力,0.6703,14.71,21.9443,13.65800000000003,13.628766666666634,2024-10-31,2016-07-15,2016-07-18,0.6746666666666591,0.6746666666666591,continued,2,28,2025-01-09,14.64,2026-08-07,2026-01-09,2026-01-09,complete,18.34,0.31284641031716753,2028-01-09,,forward_incomplete,,,2025-04-07
2025-02-21,601169,北京银行,0.7032,5.89,8.3757,5.925499999999992,5.824000000000005,2024-10-31,2020-06-19,2020-06-22,3.206500000000004,3.206500000000004,continued_below_ma20,3,24,2025-02-24,5.83,2026-08-07,2026-02-24,2026-02-24,complete,5.39,-0.049355079415840164,2028-02-24,,forward_incomplete,,,2025-02-25
2025-03-03,688516,奥特维,0.6224,43.17,69.361,43.26499999999993,43.18583333333333,2024-10-29,2024-10-08,2024-10-09,36.79216666666659,36.79216666666659,continued_below_ma20,2,23,2025-03-04,43.13,2026-08-07,2026-03-04,2026-03-04,complete,83.18,1.04528850569069,2028-03-04,,forward_incomplete,,,2025-03-03
2025-03-28,002128,电投能源,0.5865,19.21,32.7523,19.05199999999998,19.003333333333433,2024-10-24,2014-07-22,2014-07-23,3.002500000000048,3.002500000000048,continued,2,35,2025-03-31,19.26,2026-08-07,2026-03-31,2026-03-31,complete,30.07,0.6420801600369208,2028-03-31,,forward_incomplete,,,2025-04-07
2025-04-08,603993,洛阳钼业,0.5958,6.21,10.4222,7.628999999999996,7.250666666666676,2025-03-22,2023-01-09,2023-01-10,4.359503333333334,4.359503333333334,continued_below_ma20,3,38,2025-04-09,6.15,2026-08-07,2026-04-09,2026-04-09,complete,19.12,2.2044588108531693,2028-04-09,,forward_incomplete,,,2025-04-08
2025-04-18,601328,交通银行,0.777,7.57,9.7429,7.2808499999999965,7.106750000000003,2025-03-22,2014-05-28,2014-05-29,-0.01793333333332736,-0.01793333333332736,continued,2,27,2025-04-21,7.5,2026-08-07,2026-04-21,2026-04-21,complete,7.02,-0.04368099999999964,2028-04-21,,forward_incomplete,,,2025-07-24
2025-05-28,601658,邮储银行,0.7475,5.31,7.104,5.283110000000007,5.195103333333335,2025-04-30,2022-12-02,2022-12-05,3.515333333333333,3.515333333333333,continued,3,33,2025-05-29,5.28,2026-08-07,2026-05-29,2026-05-29,complete,4.98,-0.03509320735444321,2028-05-29,,forward_incomplete,,,2025-09-26
2025-05-29,000001,平安银行,0.6831,11.46,16.7757,11.295499999999988,11.294666666666698,2025-04-19,2024-03-15,2024-03-18,8.727666666666686,8.727666666666686,continued,2,34,2025-05-30,11.56,2026-08-07,2026-05-30,2026-06-01,complete,10.99,0.00044795234667915906,2028-05-30,,forward_incomplete,,,2025-08-15
2025-06-13,002532,天山铝业,0.5495,8.33,15.1591,7.81949999999998,7.801333333333336,2025-04-24,2024-03-11,2024-03-12,5.128333333333336,5.128333333333336,continued,2,37,2025-06-16,8.25,2026-08-07,2026-06-16,2026-06-16,complete,12.71,0.5975382934808555,2028-06-16,,forward_incomplete,,,2026-03-18
2025-06-30,000933,神火股份,0.3557,16.64,46.7824,16.64249999999999,16.610666666666702,2025-04-22,2014-07-28,2014-07-29,0.33943333333331793,0.33943333333331793,continued_below_ma20,1,38,2025-07-01,17.19,2026-08-07,2026-07-01,2026-07-01,complete,21.11,0.2618582031942265,2028-07-01,,forward_incomplete,,,2026-03-20
2025-09-05,600309,万华化学,0.6942,65.85,94.8599,65.49249999999994,59.96016666666676,2025-08-12,2012-12-20,2012-12-21,-3.699583333333321,-3.699583333333321,continued,3,18,2025-09-08,69.6,2026-08-07,2026-09-08,,forward_incomplete,,,2028-09-08,,forward_incomplete,,,2025-10-16
2025-10-13,002648,卫星化学,0.7009,18.84,26.8796,19.42650000000001,19.147000000000048,2025-08-12,2024-02-28,2024-02-29,14.016000000000009,14.016000000000009,continued_below_ma20,3,12,2025-10-14,18.54,2026-08-07,2026-10-14,,forward_incomplete,,,2028-10-14,,forward_incomplete,,,2025-10-13
2025-11-28,601818,光大银行,0.7466,3.61,4.8353,3.5370000000000017,3.5298333333333374,2025-10-31,2014-06-05,2014-06-06,0.29866666666666963,0.29866666666666963,continued,3,34,2025-12-01,3.6,2026-08-07,2026-12-01,,forward_incomplete,,,2028-12-01,,forward_incomplete,,,2025-12-10
2025-12-04,000651,格力电器,0.6813,40.94,60.0907,40.51650000000008,40.48000000000004,2025-10-31,2010-07-28,2010-07-29,-17.407833333333322,-17.407833333333322,continued,3,35,2025-12-05,40.87,2026-08-07,2026-12-05,,forward_incomplete,,,2028-12-05,,forward_incomplete,,,2025-12-09
2025-12-12,600970,中材国际,0.5936,9.28,15.6328,9.418000000000003,9.304833333333338,2025-10-24,2025-11-24,2025-11-25,9.212000000000003,9.212000000000003,continued_below_ma20,2,36,2025-12-15,9.46,2026-08-07,2026-12-15,,forward_incomplete,,,2028-12-15,,forward_incomplete,,,2025-12-12
2026-01-30,002466,天齐锂业,0.8837,54.55,61.73,59.8384999999999,56.55500000000008,2025-10-30,2020-11-20,2020-11-23,17.44766666666667,17.44766666666667,continued_below_ma20,3,10,2026-02-02,52.29,2026-08-07,2027-02-02,,forward_incomplete,,,2029-02-02,,forward_incomplete,,,2026-01-30
2026-02-24,601665,齐鲁银行,0.8572,5.76,6.7194,5.639200000000001,5.624399999999997,2025-10-31,2024-01-23,2024-01-24,3.305000000000001,3.305000000000001,continued,3,12,2026-02-25,5.72,2026-08-07,2027-02-25,,forward_incomplete,,,2029-02-25,,forward_incomplete,,,2026-03-04
2026-02-26,600919,江苏银行,0.7968,10.45,13.1144,10.18150000000001,10.151990000000003,2025-10-31,2022-07-01,2022-07-04,4.912966666666663,4.912966666666663,continued,3,13,2026-02-27,10.35,2026-08-07,2027-02-27,,forward_incomplete,,,2029-02-27,,forward_incomplete,,,2026-06-24
2026-03-05,601838,成都银行,0.7411,16.83,22.7098,16.334999999999997,16.311166666666665,2025-10-29,2020-05-27,2020-05-28,3.675436666666668,3.675436666666668,continued,3,13,2026-03-06,16.94,2026-08-07,2027-03-06,,forward_incomplete,,,2029-03-06,,forward_incomplete,,,2026-06-24
2026-03-23,601229,上海银行,0.7584,9.65,12.724,9.800000000000011,9.789333333333325,2025-10-31,2023-01-04,2023-01-05,4.208666666666664,4.208666666666664,continued_below_ma20,3,17,2026-03-24,9.87,2026-08-07,2027-03-24,,forward_incomplete,,,2029-03-24,,forward_incomplete,,,2026-03-23
2026-03-27,601009,南京银行,0.8031,11.2,13.9455,11.2485,11.04216666666666,2025-10-28,2014-05-30,2014-06-03,-1.5418365608465625,-1.5418365608465625,continued_below_ma20,3,15,2026-03-30,11.3,2026-08-07,2027-03-30,,forward_incomplete,,,2029-03-30,,forward_incomplete,,,2026-04-09
2026-03-30,600036,招商银行,0.7393,39.48,53.3997,39.402000000000044,39.361133333333335,2026-03-28,2014-05-23,2014-05-26,-5.297333333333329,-5.297333333333329,continued,1,17,2026-03-31,39.32,2026-08-07,2027-03-31,,forward_incomplete,,,2029-03-31,,forward_incomplete,,,2026-03-31
2026-04-16,601166,兴业银行,0.6664,18.61,27.927,18.683500000000034,18.681249999999984,2026-03-27,2024-01-18,2024-01-19,12.104333333333322,12.104333333333322,continued_below_ma20,1,17,2026-04-17,18.4,2026-08-07,2027-04-17,,forward_incomplete,,,2029-04-17,,forward_incomplete,,,2026-04-16
2026-05-07,601825,沪农商行,0.7546,8.76,11.6084,9.060500000000014,8.796166666666666,2026-04-23,2022-11-23,2022-11-24,4.102666666666665,4.102666666666665,continued_below_ma20,3,20,2026-05-08,8.8,2026-08-07,2027-05-08,,forward_incomplete,,,2029-05-08,,forward_incomplete,,,2026-05-07
2026-05-15,002839,张家港行,0.7426,4.36,5.8709,4.54949999999999,4.549333333333317,2026-04-30,2024-10-11,2024-10-14,3.629166666666654,3.629166666666654,continued_below_ma20,3,23,2026-05-18,4.39,2026-08-07,2027-05-18,,forward_incomplete,,,2029-05-18,,forward_incomplete,,,2026-05-15
2026-05-27,601998,中信银行,0.7357,7.48,10.1673,8.073500000000015,7.991166666666665,2026-04-30,2022-11-25,2022-11-28,3.3846999999999996,3.3846999999999996,continued_below_ma20,3,14,2026-05-28,7.37,2026-08-07,2027-05-28,,forward_incomplete,,,2029-05-28,,forward_incomplete,,,2026-05-27
2026-05-29,000001,平安银行,0.6802,10.93,16.069,11.021999999999982,11.005666666666697,2026-04-25,2024-03-15,2024-03-18,8.129666666666685,8.129666666666685,continued_below_ma20,2,12,2026-06-01,10.99,2026-08-07,2027-06-01,,forward_incomplete,,,2029-06-01,,forward_incomplete,,,2026-05-29
2026-07-03,601963,重庆银行,0.8264,9.92,12.0038,11.094500000000005,10.952333333333323,2026-04-29,2023-02-02,2023-02-03,5.531099999999997,5.531099999999997,continued_below_ma20,3,6,2026-07-06,10.24,2026-08-07,2027-07-06,,forward_incomplete,,,2029-07-06,,forward_incomplete,,,2026-07-03
2026-07-07,601398,工商银行,0.8915,7.26,8.1434,7.3069999999999995,7.280885000000001,2026-04-30,2014-04-14,2014-04-15,-0.13456666666666517,-0.13456666666666517,continued_below_ma20,3,5,2026-07-08,7.37,2026-08-07,2027-07-08,,forward_incomplete,,,2029-07-08,,forward_incomplete,,,2026-07-07
2026-07-08,300059,东方财富,0.8301,20.13,24.2493,19.867000000000008,19.818166666666677,2026-04-25,2024-09-23,2024-09-24,10.35066666666666,10.35066666666666,continued,3,6,2026-07-09,20.59,2026-08-07,2027-07-09,,forward_incomplete,,,2029-07-09,,forward_incomplete,,,2026-07-14
2026-07-20,601658,邮储银行,0.9005,5.18,5.7525,4.9397900000000075,4.933730000000008,2026-04-30,2022-12-02,2022-12-05,3.2970333333333333,3.2970333333333333,continued,2,2,2026-07-21,5.05,2026-08-07,2027-07-21,,forward_incomplete,,,2029-07-21,,forward_incomplete,,,
